UF;Rodovia;Sentido;Alta;Média;Baixa;Latitude;Longitude
TO;BR-235;Decrescente;;X;;-8.9738764;-48.3506379
TO;BR-235;Decrescente;;;X;-8.9698575;-48.3431274
TO;BR-235;Decrescente;;;;-8.9658363;-48.3356328
TO;BR-235;Decrescente;;;;-8.9618145;-48.328129
TO;BR-235;Decrescente;;;;-8.958567;-48.3203248
TO;BR-235;Decrescente;;;X;-8.9579287;-48.311795
TO;BR-235;Decrescente;;;;-8.9572689;-48.3032818
TO;BR-235;Decrescente;;;;-8.9566385;-48.2947776
TO;BR-235;Decrescente;;;;-8.9581598;-48.2866156
TO;BR-235;Decrescente;;;;-8.9625817;-48.2793319
TO;BR-235;Decrescente;;;;-8.9670154;-48.2720719
TO;BR-235;Decrescente;;;;-8.9691619;-48.26395
TO;BR-235;Decrescente;;;X;-8.9693398;-48.2555111
TO;BR-235;Decrescente;X;;;-8.9663586;-48.2475383
TO;BR-235;Decrescente;;;;-8.969072;-48.2396556
TO;BR-235;Decrescente;;;;-8.9731011;-48.232142
TO;BR-235;Decrescente;;;;-8.9771054;-48.2246263
TO;BR-235;Decrescente;;;;-8.979112;-48.2163465
TO;BR-235;Decrescente;;;;-8.9797914;-48.2079055
TO;BR-235;Decrescente;;;;-8.9793472;-48.1993798
TO;BR-235;Decrescente;;;;-8.9837151;-48.1928213
TO;BR-235;Decrescente;;;;-8.9913128;-48.1888086
TO;BR-235;Decrescente;;;;-8.9935965;-48.1798336
TO;BR-235;Decrescente;;;;-8.9954529;-48.1708069
TO;BR-153;Crescente;;;;-6.4202228;-48.5331061
TO;BR-153;Crescente;;;;-6.4206316;-48.5323384
TO;BR-153;Crescente;;;;-6.4271825;-48.5261444
TO;BR-153;Crescente;;;;-6.4349388;-48.5217571
TO;BR-153;Crescente;;;;-6.4434065;-48.5189901
TO;BR-153;Crescente;;;;-6.4491974;-48.5120436
TO;BR-153;Crescente;;;;-6.4543346;-48.50462
TO;BR-153;Crescente;;;;-6.4596557;-48.4973343
TO;BR-153;Crescente;;;;-6.4673029;-48.4938945
TO;BR-153;Crescente;;;;-6.4761508;-48.4948048
TO;BR-153;Crescente;;;;-6.4821202;-48.4882124
TO;BR-153;Crescente;;;;-6.4864443;-48.480489
TO;BR-153;Crescente;;;;-6.4853734;-48.4716695
TO;BR-153;Crescente;;;;-6.4872867;-48.4632894
TO;BR-153;Crescente;;;;-6.4950672;-48.4592557
TO;BR-153;Crescente;;;X;-6.5013941;-48.4533322
TO;BR-153;Crescente;;;;-6.5097481;-48.4504629
TO;BR-153;Crescente;;;;-6.5173665;-48.4457362
TO;BR-153;Crescente;;;;-6.52432;-48.4400243
TO;BR-153;Crescente;;;;-6.5312136;-48.4342646
TO;BR-153;Crescente;;;X;-6.5374751;-48.4277692
TO;BR-153;Crescente;;;;-6.5432814;-48.4215258
TO;BR-153;Crescente;;;;-6.5500234;-48.4160339
TO;BR-153;Crescente;X;;;-6.557957;-48.4117506
TO;BR-153;Crescente;;;X;-6.5639891;-48.4055207
TO;BR-153;Crescente;;;;-6.5692567;-48.3982934
TO;BR-153;Crescente;;;;-6.5738659;-48.3908916
TO;BR-153;Crescente;;;;-6.5820998;-48.3874171
TO;BR-153;Crescente;;;;-6.5891714;-48.3819195
TO;BR-153;Crescente;;;;-6.596089;-48.3762227
TO;BR-153;Crescente;;;;-6.6025935;-48.3699875
TO;BR-153;Crescente;;;;-6.6128216;-48.3611111
TO;BR-153;Crescente;;;;-6.6162429;-48.3581511
TO;BR-153;Crescente;;;;-6.6230617;-48.35223
TO;BR-153;Crescente;;;;-6.6301929;-48.3466815
TO;BR-153;Crescente;;;;-6.6369977;-48.3407597
TO;BR-153;Crescente;;X;;-6.6435369;-48.3345231
TO;BR-153;Crescente;;;X;-6.6502481;-48.328474
TO;BR-153;Crescente;;X;;-6.6571475;-48.3226423
TO;BR-153;Crescente;;;;-6.6640403;-48.3168107
TO;BR-153;Crescente;;;;-6.6709458;-48.3109719
TO;BR-153;Crescente;;;X;-6.6778397;-48.3051405
TO;BR-153;Crescente;;;;-6.6830009;-48.29776
TO;BR-153;Crescente;;;;-6.6911673;-48.2940597
TO;BR-153;Crescente;;;;-6.6980619;-48.2882156
TO;BR-153;Crescente;;;;-6.7111259;-48.277089
TO;BR-153;Crescente;;;;-6.711814;-48.2765056
TO;BR-153;Crescente;;;;-6.718747;-48.2707312
TO;BR-153;Crescente;;;X;-6.7256011;-48.2648673
TO;BR-153;Crescente;X;;;-6.7323151;-48.2588538
TO;BR-153;Crescente;;X;;-6.7389795;-48.2527572
TO;BR-153;Crescente;;X;;-6.7456331;-48.2466597
TO;BR-153;Crescente;X;;;-6.752289;-48.2405645
TO;BR-153;Crescente;;;;-6.7589194;-48.2344436
TO;BR-153;Crescente;;;;-6.7655498;-48.2283268
TO;BR-153;Crescente;;;;-6.7721825;-48.2222028
TO;BR-153;Crescente;X;;;-6.7787653;-48.2160334
TO;BR-153;Crescente;X;;;-6.7850586;-48.2095657
TO;BR-153;Crescente;;;;-6.7897996;-48.2023023
TO;BR-153;Crescente;;X;;-6.7876073;-48.1935167
TO;BR-153;Crescente;;;X;-6.7861217;-48.1846059
TO;BR-153;Crescente;;;X;-6.7852967;-48.1755886
TO;BR-153;Crescente;;X;;-6.7840983;-48.1666011
TO;BR-153;Crescente;;;;-6.7823172;-48.1577428
TO;BR-153;Crescente;;;X;-6.7799661;-48.1491774
TO;BR-153;Crescente;;X;;-6.7797018;-48.1401687
TO;BR-153;Crescente;;X;;-6.7842224;-48.1328765
TO;BR-153;Crescente;;;X;-6.7908192;-48.1267107
TO;BR-153;Crescente;;;X;-6.7975425;-48.1207158
TO;BR-153;Crescente;;;;-6.8054728;-48.11654
TO;BR-153;Crescente;;;;-6.8131186;-48.1121126
TO;BR-153;Crescente;;;;-6.8141625;-48.1031706
TO;BR-153;Crescente;;;;-6.8146555;-48.094127
TO;BR-153;Crescente;;;;-6.8151432;-48.0850833
TO;BR-153;Crescente;;;;-6.8154951;-48.0760325
TO;BR-153;Crescente;X;;;-6.8121685;-48.0676399
TO;BR-153;Crescente;;;;-6.8085613;-48.0593379
TO;BR-153;Crescente;;;;-6.804955;-48.0510425
TO;BR-153;Crescente;;;;-6.802957;-48.0423798
TO;BR-153;Crescente;;;X;-6.8032958;-48.0333276
TO;BR-153;Crescente;;;;-6.8036341;-48.0242759
TO;BR-153;Crescente;;;;-6.8040518;-48.0152288
TO;BR-153;Crescente;;X;;-6.8045041;-48.0061832
TO;BR-153;Crescente;;;;-6.8049534;-47.9971306
TO;BR-153;Crescente;;;X;-6.8064371;-47.9884296
TO;BR-153;Crescente;;;;-6.8142136;-47.9839163
TO;BR-153;Crescente;;;;-6.8220694;-47.9795014
TO;BR-153;Crescente;;;;-6.8300976;-47.9754876
TO;BR-153;Crescente;;;X;-6.8387423;-47.9769868
TO;BR-153;Crescente;;;;-6.8540457;-47.9728004
TO;BR-153;Crescente;;;;-6.8551418;-47.9732954
TO;BR-153;Crescente;;;;-6.8622913;-47.9784444
TO;BR-153;Crescente;;;;-6.869615;-47.9837592
TO;BR-153;Crescente;;;;-6.87693;-47.9890755
TO;BR-153;Crescente;;;;-6.8840179;-47.9946267
TO;BR-153;Crescente;;;;-6.8883667;-48.0025815
TO;BR-153;Crescente;;;;-6.8926175;-48.0105893
TO;BR-153;Crescente;;;;-6.8968975;-48.0185914
TO;BR-153;Crescente;;;;-6.9011898;-48.026587
TO;BR-153;Crescente;;;;-6.9054405;-48.0345936
TO;BR-153;Crescente;;;;-6.9097075;-48.0426013
TO;BR-153;Crescente;;;;-6.9139447;-48.0506226
TO;BR-153;Crescente;;;;-6.9197445;-48.0575323
TO;BR-153;Crescente;;;;-6.926074;-48.0640097
TO;BR-153;Crescente;;;;-6.9323881;-48.0704958
TO;BR-153;Crescente;;;;-6.9387271;-48.0769665
TO;BR-153;Crescente;;;;-6.9476362;-48.0859764
TO;BR-153;Crescente;;;X;-6.9514562;-48.0898468
TO;BR-153;Crescente;;;;-6.9589801;-48.0947074
TO;BR-153;Crescente;;;;-6.9670482;-48.0987784
TO;BR-153;Crescente;;;;-6.9758405;-48.0995673
TO;BR-153;Crescente;;;;-6.9848416;-48.0989135
TO;BR-153;Crescente;;;;-6.9938335;-48.0982586
TO;BR-153;Crescente;;;;-7.002802;-48.0981225
TO;BR-153;Crescente;;;;-7.011679;-48.0997522
TO;BR-153;Crescente;;;;-7.0205478;-48.1013804
TO;BR-153;Crescente;;;;-7.0294201;-48.1030028
TO;BR-153;Crescente;;;;-7.0379387;-48.1057632
TO;BR-153;Crescente;;;;-7.0461551;-48.1095219
TO;BR-153;Crescente;;;;-7.0543587;-48.1132834
TO;BR-153;Crescente;;;;-7.062575;-48.1170462
TO;BR-153;Crescente;;;;-7.0701996;-48.1216047
TO;BR-153;Crescente;;;;-7.074003;-48.129842
TO;BR-153;Crescente;;;;-7.0777342;-48.1381225
TO;BR-153;Crescente;;;;-7.0814649;-48.1463826
TO;BR-153;Crescente;;;;-7.0858658;-48.15626
TO;BR-153;Crescente;;;;-7.0889046;-48.1629297
TO;BR-153;Crescente;;;;-7.0930971;-48.1709312
TO;BR-153;Crescente;;;;-7.1002533;-48.176484
TO;BR-153;Crescente;;;;-7.1074231;-48.1819772
TO;BR-153;Crescente;;;;-7.1146029;-48.1874798
TO;BR-153;Crescente;;;;-7.1217722;-48.1929777
TO;BR-153;Crescente;;;;-7.1289482;-48.1984761
TO;BR-153;Crescente;;;;-7.1374899;-48.2010554
TO;BR-153;Crescente;;;;-7.1462652;-48.2026968
TO;BR-153;Crescente;;;;-7.1550516;-48.2042911
TO;BR-153;Crescente;;;;-7.1631329;-48.2070542
TO;BR-153;Crescente;;;;-7.1695013;-48.2133697
TO;BR-153;Crescente;;;;-7.1758471;-48.2196357
TO;BR-153;Crescente;;;;-7.1821948;-48.2259121
TO;BR-153;Crescente;;;;-7.188567;-48.2321914
TO;BR-153;Crescente;;;;-7.1965705;-48.2365104
TO;BR-153;Crescente;;;;-7.2049856;-48.2404993
TO;BR-153;Crescente;;;;-7.2133222;-48.244466
TO;BR-153;Crescente;;;;-7.22169;-48.2484099
TO;BR-153;Crescente;;;;-7.2391185;-48.2543413
TO;BR-153;Crescente;;;;-7.2391952;-48.2543449
TO;BR-153;Crescente;;;;-7.2481136;-48.2553666
TO;BR-153;Crescente;;;;-7.2563742;-48.2589789
TO;BR-153;Crescente;;;;-7.2646146;-48.2626251
TO;BR-153;Crescente;;;;-7.2728641;-48.2662722
TO;BR-153;Crescente;;;;-7.2797348;-48.2718989
TO;BR-153;Crescente;;;;-7.2854728;-48.2788896
TO;BR-153;Crescente;;;;-7.2912105;-48.2858925
TO;BR-153;Crescente;;;;-7.2978945;-48.2918203
TO;BR-153;Crescente;;;;-7.3056664;-48.2964012
TO;BR-153;Crescente;;;;-7.3134365;-48.3009799
TO;BR-153;Crescente;;;;-7.3212183;-48.3055601
TO;BR-153;Crescente;;;;-7.3289846;-48.310142
TO;BR-153;Crescente;;;;-7.3363247;-48.3153549
TO;BR-153;Crescente;;;;-7.3431826;-48.3212378
TO;BR-153;Crescente;;;;-7.3500458;-48.3271241
TO;BR-153;Crescente;;;;-7.3569054;-48.3330008
TO;BR-153;Crescente;;;;-7.3637585;-48.3388862
TO;BR-153;Crescente;;;;-7.370612;-48.3447696
TO;BR-153;Crescente;;;;-7.3774788;-48.3506525
TO;BR-153;Crescente;;;;-7.3843376;-48.3565252
TO;BR-153;Crescente;;;;-7.3930493;-48.3583869
TO;BR-153;Crescente;;;;-7.401985;-48.3594753
TO;BR-153;Crescente;;;;-7.4109254;-48.3605654
TO;BR-153;Crescente;;;;-7.4198573;-48.3616515
TO;BR-153;Crescente;;;;-7.4288008;-48.3627613
TO;BR-153;Crescente;;;;-7.4374356;-48.3653177
TO;BR-153;Crescente;;;;-7.4470734;-48.3682686
TO;BR-153;Crescente;;;;-7.4546672;-48.3705741
TO;BR-153;Crescente;;;;-7.4632927;-48.373182
TO;BR-153;Crescente;;;;-7.4719096;-48.3757995
TO;BR-153;Crescente;;;;-7.4805264;-48.3784123
TO;BR-153;Crescente;;;;-7.4891496;-48.3810241
TO;BR-153;Crescente;;;;-7.4977685;-48.3836511
TO;BR-153;Crescente;;;;-7.5057293;-48.3877089
TO;BR-153;Crescente;;;;-7.5140122;-48.3931727
TO;BR-153;Crescente;;;;-7.5208137;-48.397673
TO;BR-153;Crescente;;;;-7.5283743;-48.4026651
TO;BR-153;Crescente;;;;-7.5359329;-48.4076688
TO;BR-153;Crescente;;;;-7.5434924;-48.4126605
TO;BR-153;Crescente;;;;-7.5510424;-48.4176533
TO;BR-153;Crescente;;;;-7.5596235;-48.4200779
TO;BR-153;Crescente;;;;-7.5685747;-48.4212855
TO;BR-153;Crescente;;;;-7.5775497;-48.422318
TO;BR-153;Crescente;;;;-7.5864226;-48.4206111
TO;BR-153;Crescente;;;;-7.5953269;-48.4204254
TO;BR-153;Crescente;;;;-7.6035497;-48.4242019
TO;BR-153;Crescente;;;;-7.6122138;-48.4262908
TO;BR-153;Crescente;;;;-7.621238;-48.4267322
TO;BR-153;Crescente;;;;-7.6365723;-48.4274744
TO;BR-153;Crescente;;;;-7.6392799;-48.4276013
TO;BR-153;Crescente;;;;-7.6482875;-48.4271953
TO;BR-153;Crescente;;;;-7.6572728;-48.4264197
TO;BR-153;Crescente;;;;-7.6662572;-48.4256926
TO;BR-153;Crescente;;;;-7.6748811;-48.4282713
TO;BR-153;Crescente;;;;-7.6834587;-48.4310947
TO;BR-153;Crescente;;;;-7.6920434;-48.4339195
TO;BR-153;Crescente;;;;-7.7006239;-48.4367414
TO;BR-153;Crescente;;;;-7.7091944;-48.4395726
TO;BR-153;Crescente;;;;-7.7177723;-48.4424032
TO;BR-153;Crescente;;;;-7.7263493;-48.4452275
TO;BR-153;Crescente;;;;-7.7349209;-48.4480501
TO;BR-153;Crescente;;;;-7.7434975;-48.4508759
TO;BR-153;Crescente;;;;-7.7520809;-48.4536985
TO;BR-153;Crescente;;;;-7.7606543;-48.4565206
TO;BR-153;Crescente;;;;-7.7690201;-48.4598806
TO;BR-153;Crescente;;;;-7.7772046;-48.4637119
TO;BR-153;Crescente;;;;-7.7860474;-48.4655024
TO;BR-153;Crescente;;;;-7.8006187;-48.4570512
TO;BR-153;Crescente;;;;-7.8014894;-48.4567986
TO;BR-153;Crescente;;;;-7.8101388;-48.4542704
TO;BR-153;Crescente;;;;-7.8189576;-48.4527567
TO;BR-153;Crescente;;;;-7.8278188;-48.4542596
TO;BR-153;Crescente;;;;-7.836645;-48.4560881
TO;BR-153;Crescente;;;;-7.8454677;-48.4579215
TO;BR-153;Crescente;;;;-7.8544044;-48.4584428
TO;BR-153;Crescente;;;;-7.8634024;-48.4579204
TO;BR-153;Crescente;;;;-7.8723929;-48.4573876
TO;BR-153;Crescente;;;;-7.8813861;-48.4568651
TO;BR-153;Crescente;;;;-7.8902817;-48.4571211
TO;BR-153;Crescente;;;;-7.8986129;-48.4605646
TO;BR-153;Crescente;;;;-7.9071797;-48.4633562
TO;BR-153;Crescente;;;;-7.9157529;-48.4661539
TO;BR-153;Crescente;;;;-7.9245321;-48.4675267
TO;BR-153;Crescente;;;;-7.9334712;-48.4664051
TO;BR-153;Crescente;;;;-7.9424142;-48.4652753
TO;BR-153;Crescente;;;;-7.9513438;-48.464146
TO;BR-153;Crescente;;;;-7.9603185;-48.463713
TO;BR-153;Crescente;;;;-7.969317;-48.4639831
TO;BR-153;Crescente;;;;-7.9783159;-48.4642533
TO;BR-153;Crescente;;;;-7.9873146;-48.4645163
TO;BR-153;Crescente;;;;-7.9963217;-48.4647838
TO;BR-153;Crescente;;;;-8.0053188;-48.4650495
TO;BR-153;Crescente;;;;-8.0143171;-48.4653216
TO;BR-153;Crescente;;;;-8.0233159;-48.4655894
TO;BR-153;Crescente;X;;;-8.0341205;-48.4659506
TO;BR-153;Crescente;;;;-8.0414103;-48.4661784
TO;BR-153;Crescente;;;;-8.0505266;-48.4664921
TO;BR-153;Crescente;;X;;-8.0595708;-48.4667699
TO;BR-153;Crescente;;;;-8.0683276;-48.4669342
TO;BR-153;Crescente;;;;-8.0771526;-48.46721
TO;BR-153;Crescente;;;;-8.0861647;-48.4674781
TO;BR-153;Crescente;;;;-8.0951618;-48.4677449
TO;BR-153;Crescente;;;;-8.1040947;-48.4688009
TO;BR-153;Crescente;;;;-8.1130038;-48.4701434
TO;BR-153;Crescente;;;;-8.1219084;-48.4714829
TO;BR-153;Crescente;;;;-8.1308427;-48.4706039
TO;BR-153;Crescente;;;;-8.1397289;-48.4691279
TO;BR-153;Crescente;;;;-8.1486083;-48.4676473
TO;BR-153;Crescente;;;;-8.1575012;-48.4661649
TO;BR-153;Crescente;;;;-8.1663848;-48.4646937
TO;BR-153;Crescente;;;;-8.1752678;-48.4632107
TO;BR-153;Crescente;;;;-8.1841604;-48.4617721
TO;BR-153;Crescente;;;;-8.1931408;-48.4622254
TO;BR-153;Crescente;;;;-8.2021158;-48.4629366
TO;BR-153;Crescente;;;;-8.2110937;-48.4636482
TO;BR-153;Crescente;;;;-8.22007;-48.4643626
TO;BR-153;Crescente;;;;-8.2290474;-48.4650733
TO;BR-153;Crescente;;;;-8.2380252;-48.4657859
TO;BR-153;Crescente;;;;-8.2470002;-48.4665039
TO;BR-153;Crescente;;;;-8.2559819;-48.4672177
TO;BR-153;Crescente;;;;-8.2649556;-48.4679336
TO;BR-153;Crescente;;;;-8.2739284;-48.4686475
TO;BR-153;Crescente;;;;-8.282905;-48.4693563
TO;BR-153;Crescente;;;;-8.2918811;-48.4700626
TO;BR-153;Crescente;;;;-8.3008546;-48.4707758
TO;BR-153;Crescente;;;;-8.3098304;-48.4714906
TO;BR-153;Crescente;;;X;-8.3186956;-48.4728248
TO;BR-153;Crescente;;;;-8.3272831;-48.4755728
TO;BR-153;Crescente;X;;;-8.3358629;-48.4783177
TO;BR-153;Crescente;;X;;-8.3444441;-48.4810543
TO;BR-153;Crescente;;;;-8.3530293;-48.4838118
TO;BR-153;Crescente;;;;-8.3616091;-48.4865436
TO;BR-153;Crescente;;;;-8.3701942;-48.489288
TO;BR-153;Crescente;;;;-8.3790999;-48.4893103
TO;BR-153;Crescente;;;;-8.3905222;-48.4867963
TO;BR-153;Crescente;;;;-8.3966972;-48.4854428
TO;BR-153;Crescente;;;;-8.405514;-48.4835054
TO;BR-153;Crescente;;;;-8.4143325;-48.4815608
TO;BR-153;Crescente;;;;-8.4232708;-48.4816544
TO;BR-153;Crescente;;;;-8.4322021;-48.4828292
TO;BR-153;Crescente;;;;-8.4411536;-48.4840065
TO;BR-153;Crescente;;;;-8.4501018;-48.4851758
TO;BR-153;Crescente;;;;-8.4590488;-48.4863492
TO;BR-153;Crescente;;;;-8.4679993;-48.487534
TO;BR-153;Crescente;;;;-8.4832033;-48.489535
TO;BR-153;Decrescente;;;;-8.4833439;-48.4895241
TO;BR-153;Decrescente;;;;-8.4769324;-48.4886989
TO;BR-153;Decrescente;;;;-8.4679774;-48.4875402
TO;BR-153;Decrescente;;;;-8.4590374;-48.4863592
TO;BR-153;Decrescente;;;;-8.4500872;-48.4851808
TO;BR-153;Decrescente;;;;-8.4411428;-48.4840072
TO;BR-153;Decrescente;;;;-8.4321981;-48.4828339
TO;BR-153;Decrescente;;;;-8.4232437;-48.4816583
TO;BR-153;Decrescente;;;;-8.4143273;-48.4815702
TO;BR-153;Decrescente;X;;;-8.4055068;-48.48351
TO;BR-153;Decrescente;;;X;-8.3966877;-48.4854411
TO;BR-153;Decrescente;;;;-8.3878787;-48.4873804
TO;BR-153;Decrescente;;;;-8.3790828;-48.4893093
TO;BR-153;Decrescente;;;;-8.3701902;-48.4892774
TO;BR-153;Decrescente;;;;-8.3616016;-48.4865311
TO;BR-153;Decrescente;X;;;-8.353016;-48.4838018
TO;BR-153;Decrescente;X;;;-8.3444348;-48.4810599
TO;BR-153;Decrescente;;;;-8.3358552;-48.4783124
TO;BR-153;Decrescente;;;;-8.3272712;-48.4755674
TO;BR-153;Decrescente;;;;-8.3186869;-48.4728211
TO;BR-153;Decrescente;;;;-8.3098201;-48.4714867
TO;BR-153;Decrescente;;;;-8.3008447;-48.4707791
TO;BR-153;Decrescente;;;;-8.2918763;-48.470065
TO;BR-153;Decrescente;;;;-8.2828994;-48.4693613
TO;BR-153;Decrescente;;;;-8.2739228;-48.4686406
TO;BR-153;Decrescente;;;;-8.2649438;-48.467935
TO;BR-153;Decrescente;;;;-8.2559695;-48.4672192
TO;BR-153;Decrescente;;;;-8.2469924;-48.4665007
TO;BR-153;Decrescente;;;;-8.238015;-48.4657903
TO;BR-153;Decrescente;;;;-8.2290426;-48.4650736
TO;BR-153;Decrescente;;;;-8.2200675;-48.4643621
TO;BR-153;Decrescente;;;;-8.2110859;-48.4636451
TO;BR-153;Decrescente;;;;-8.2021109;-48.4629266
TO;BR-153;Decrescente;;;;-8.1931294;-48.4622215
TO;BR-153;Decrescente;;;;-8.1841539;-48.4617702
TO;BR-153;Decrescente;;;;-8.1752631;-48.4632111
TO;BR-153;Decrescente;;;;-8.1663759;-48.4646859
TO;BR-153;Decrescente;;;;-8.1574898;-48.4661598
TO;BR-153;Decrescente;;;;-8.1486032;-48.4676403
TO;BR-153;Decrescente;;;;-8.1397126;-48.4691229
TO;BR-153;Decrescente;;;;-8.1308269;-48.4706031
TO;BR-153;Decrescente;;;;-8.1218995;-48.4714706
TO;BR-153;Decrescente;;;;-8.1129936;-48.4701251
TO;BR-153;Decrescente;;;;-8.1040798;-48.4687875
TO;BR-153;Decrescente;;;;-8.0951527;-48.4677292
TO;BR-153;Decrescente;;;;-8.0861554;-48.4674584
TO;BR-153;Decrescente;;;;-8.0744507;-48.467077
TO;BR-153;Decrescente;;;X;-8.0683283;-48.4668289
TO;BR-153;Decrescente;;X;;-8.0578269;-48.4663853
TO;BR-153;Decrescente;;;;-8.0505241;-48.4662502
TO;BR-153;Decrescente;;;;-8.0413994;-48.466085
TO;BR-153;Decrescente;;;;-8.0323078;-48.4658495
TO;BR-153;Decrescente;;;;-8.023305;-48.4655824
TO;BR-153;Decrescente;;;;-8.0143083;-48.4653191
TO;BR-153;Decrescente;;;;-8.0053094;-48.4650459
TO;BR-153;Decrescente;;;;-7.9963106;-48.4647781
TO;BR-153;Decrescente;;;;-7.9873131;-48.4645198
TO;BR-153;Decrescente;;;;-7.9783136;-48.4642417
TO;BR-153;Decrescente;;;;-7.9693109;-48.4639742
TO;BR-153;Decrescente;;;;-7.9603021;-48.463705
TO;BR-153;Decrescente;;;;-7.9513308;-48.4641329
TO;BR-153;Decrescente;;;;-7.942403;-48.4652654
TO;BR-153;Decrescente;;;;-7.9334593;-48.4663886
TO;BR-153;Decrescente;;;;-7.9245213;-48.4675111
TO;BR-153;Decrescente;;;;-7.9157443;-48.4661489
TO;BR-153;Decrescente;;;;-7.9071779;-48.463349
TO;BR-153;Decrescente;;;;-7.8986046;-48.4605551
TO;BR-153;Decrescente;;;;-7.8902774;-48.4571097
TO;BR-153;Decrescente;;;;-7.8813769;-48.4568469
TO;BR-153;Decrescente;;;;-7.8723861;-48.4573783
TO;BR-153;Decrescente;;;;-7.8633929;-48.4579049
TO;BR-153;Decrescente;;;;-7.8543939;-48.458426
TO;BR-153;Decrescente;;;;-7.8454621;-48.4579129
TO;BR-153;Decrescente;;;;-7.836632;-48.4560884
TO;BR-153;Decrescente;;;;-7.8278087;-48.4542618
TO;BR-153;Decrescente;;;;-7.8189534;-48.4527437
TO;BR-153;Decrescente;;;;-7.8101272;-48.4542525
TO;BR-153;Decrescente;;;;-7.8014664;-48.4567846
TO;BR-153;Decrescente;;;;-7.7937824;-48.4612788
TO;BR-153;Decrescente;;;;-7.7860353;-48.465502
TO;BR-153;Decrescente;;;;-7.7771941;-48.4637096
TO;BR-153;Decrescente;;;;-7.7690081;-48.4598819
TO;BR-153;Decrescente;;;;-7.7606393;-48.4565269
TO;BR-153;Decrescente;;;;-7.7520708;-48.4537038
TO;BR-153;Decrescente;;;;-7.7434889;-48.450873
TO;BR-153;Decrescente;;;;-7.7349103;-48.4480489
TO;BR-153;Decrescente;;;;-7.7263392;-48.4452228
TO;BR-153;Decrescente;;;;-7.7177612;-48.4423943
TO;BR-153;Decrescente;;;;-7.7091901;-48.4395663
TO;BR-153;Decrescente;;;;-7.7006056;-48.4367451
TO;BR-153;Decrescente;;;;-7.6920343;-48.4339171
TO;BR-153;Decrescente;;;;-7.6834589;-48.4310897
TO;BR-153;Decrescente;;;;-7.6748769;-48.4282632
TO;BR-153;Decrescente;;;;-7.6662539;-48.4256886
TO;BR-153;Decrescente;;;;-7.6572651;-48.42641
TO;BR-153;Decrescente;;;;-7.6482762;-48.4271808
TO;BR-153;Decrescente;;;;-7.6392733;-48.427605
TO;BR-153;Decrescente;;;;-7.6302545;-48.4271739
TO;BR-153;Decrescente;;;;-7.6212226;-48.4267442
TO;BR-153;Decrescente;;;;-7.6122076;-48.4263119
TO;BR-153;Decrescente;;;;-7.6035343;-48.4242189
TO;BR-153;Decrescente;;;;-7.5953197;-48.4204312
TO;BR-153;Decrescente;;;;-7.5864167;-48.4206147
TO;BR-153;Decrescente;;;;-7.5775456;-48.4223421
TO;BR-153;Decrescente;;;;-7.5685652;-48.4213042
TO;BR-153;Decrescente;;;;-7.5596129;-48.4201019
TO;BR-153;Decrescente;;;;-7.5510317;-48.4176576
TO;BR-153;Decrescente;;;;-7.5434813;-48.4126571
TO;BR-153;Decrescente;;;;-7.535921;-48.4076664
TO;BR-153;Decrescente;;;;-7.5283611;-48.4026626
TO;BR-153;Decrescente;;;;-7.5208073;-48.3976632
TO;BR-153;Decrescente;;;;-7.5132508;-48.3926724
TO;BR-153;Decrescente;;;;-7.5057206;-48.3876946
TO;BR-153;Decrescente;;;;-7.4977569;-48.3836448
TO;BR-153;Decrescente;;;;-7.4891403;-48.3810284
TO;BR-153;Decrescente;;;;-7.4805219;-48.3784129
TO;BR-153;Decrescente;;;;-7.4719011;-48.3757995
TO;BR-153;Decrescente;;;;-7.4632802;-48.3731838
TO;BR-153;Decrescente;;;;-7.454657;-48.3705647
TO;BR-153;Decrescente;;;;-7.4460324;-48.3679567
TO;BR-153;Decrescente;;;;-7.4374206;-48.3653355
TO;BR-153;Decrescente;;;;-7.428782;-48.3627893
TO;BR-153;Decrescente;;;;-7.4198537;-48.3616694
TO;BR-153;Decrescente;;;;-7.4109091;-48.3605818
TO;BR-153;Decrescente;;;;-7.401973;-48.3595018
TO;BR-153;Decrescente;;;;-7.3930373;-48.3584118
TO;BR-153;Decrescente;;;;-7.384323;-48.3565407
TO;BR-153;Decrescente;;;;-7.3774497;-48.350666
TO;BR-153;Decrescente;;;;-7.3705863;-48.3447876
TO;BR-153;Decrescente;;;;-7.363725;-48.3389147
TO;BR-153;Decrescente;;;;-7.3568644;-48.333034
TO;BR-153;Decrescente;;;;-7.3500088;-48.3271496
TO;BR-153;Decrescente;;;;-7.3431495;-48.3212634
TO;BR-153;Decrescente;;;X;-7.3362805;-48.3153871
TO;BR-153;Decrescente;;;;-7.3289504;-48.3101805
TO;BR-153;Decrescente;;;;-7.3211873;-48.3055928
TO;BR-153;Decrescente;;;;-7.3134123;-48.3010125
TO;BR-153;Decrescente;;;;-7.3056349;-48.2964279
TO;BR-153;Decrescente;;;;-7.2978607;-48.2918521
TO;BR-153;Decrescente;;;;-7.2911744;-48.285899
TO;BR-153;Decrescente;;;;-7.2854297;-48.2789079
TO;BR-153;Decrescente;;;;-7.2797002;-48.2719122
TO;BR-153;Decrescente;;;;-7.2728366;-48.2663082
TO;BR-153;Decrescente;;;;-7.2646018;-48.2626489
